X,Y,businessunit_number,businessunit_name,postal_code
-87.5757639999999,38.0026060000001,5452,"EVANSVILLE, IN",47710
-81.984658,26.649591,5453,"CAPE CORAL (N), FL",33991
-80.641856,27.996703,5455,"PALM BAY, FL",32907
-108.054131,38.749201,5458,DELTA CO,81416
-88.794003,33.4795550000001,5459,STARKVILLE MS,39759
-95.759918,29.5571660000001,546,"RICHMOND, TX",77469
-97.3055009999999,27.894372,5460,PORTLAND TX,78374
-122.523391,45.6695260000001,5461,VANCOUVER (NE) WA,98682
-122.479844,45.6183360000001,5462,VANCOUVER (SE) WA,98683
-88.400625,43.3251770000001,5463,"HARTFORD, WI",53027
-90.818157,29.7743150000001,5464,THIBODAUX S LA,70301
-83.042617,39.8752410000001,5466,GROVE CITY OH,43123
-83.282483,36.2369420000001,5467,MORRISTOWN BUFFALO TRAIL TN,37814
-76.962003,39.7608430000001,5469,HANOVER (S) PA,17331
-82.118932,27.986077,547,"PLANT CITY, FL",33566
-78.044292,40.4907170000001,5470,HUNTINGDON PA,16652
-82.5081059999999,40.691738,5471,MANSFIELD (S) OH,44903
-83.734855,42.1887820000001,5472,SALINE MI,48176
-75.129309,39.832612,5476,DEPTFORD (WEST) NJ,08096
-92.1187629999999,38.541052,5477,JEFFERSON CITY E MO,65101
-97.607004,30.453633,5479,"PFLUGERVILLE, TX",78660
-83.996496,33.971238,548,LAWRENCEVILLE GA,30046
-97.611389,30.533911,5480,ROUND ROCK (NE) TX,78665
-80.945755,35.3295350000001,5481,"CHARLOTTE, NC",28216
-83.388909,33.2955460000001,5482,"EATONTON, GA",31024
-86.162314,39.602831,5483,GREENWOOD IN,46143
-87.686159,41.7218250000001,5485,"EVERGREEN PARK, IL",60805
-87.716127,41.5834970000001,5486,"COUNTRY CLUB HILLS, IL",60478
-82.430967,34.9604180000001,5487,"TRAVELERS REST, SC",29690
-76.251986,36.912722,5488,"NORFOLK (N), VA",23505
-79.183835,34.6701370000001,5489,"PEMBROKE,NC",28372
-103.160529,32.7436250000001,549,HOBBS NM,88240
-98.7194929999999,29.525407,5490,SAN ANTONIO SHAENFIELD TX,78254
-106.548589,35.106834,5491,"ALBUQUERQUE (EC), NM",87112
-106.889561,34.064985,5492,"SOCORRO, NM",87801
-112.052561,43.492895,5494,"IDAHO FALLS (W), ID",83402
-75.292132,39.907201,5495,"GLENOLDEN, PA",19036
-75.844512,44.040509,5497,"LERAY, NY",13637
-75.478088,43.7736410000001,5498,"LOWVILLE, NY",13367
-84.2801449999999,39.159413,5499,"MILFORD, OH",45150
-93.902656,35.1398380000001,55,BOONEVILLE AR,72927
-87.7003539999999,38.7252970000001,550,LAWRENCEVILLE IL,62439
-81.680966,29.638512,551,PALATKA FL,32177
-82.794923,37.1170730000001,552,WHITESBURG KY,41858
-89.7488949999999,30.2784510000001,553,SLIDELL LA,70461
-99.5065289999999,27.5524360000001,554,LAREDO TX,78041
-82.972056,32.551163,555,DUBLIN GA,31021
-82.321061,31.1979490000001,556,WAYCROSS GA,31503
-96.219714,38.4249990000001,557,EMPORIA KS,66801
-97.614995,38.785418,558,SALINA KS,67401
-91.0249249999999,41.4577640000001,559,MUSCATINE IA,52761
-92.676635,36.959393,56,AVA MO,65608
-94.811875,39.8086230000001,560,ST JOSEPH MO,64506
-117.601403,33.6408030000001,5600,RANCHO SANTA MARGARITA CA,92688
-117.987045,33.655541,5601,HUNTINGTON BEACH CA,92648
-118.263479,33.8483860000001,5602,CARSON CA,90746
-118.147756,33.928185,5603,DOWNEY CA,90242
-118.362434,33.9002070000001,5604,HAWTHORNE CA,90250
-118.448734,34.234495,5605,PANORAMA CITY CA,91402
-121.763685,38.6613350000001,5606,WOODLAND E CA,95776
-121.995829,38.3446470000001,5608,VACAVILLE ALAMO CA,95687
-122.254376,38.1265110000001,5609,VALLEJO SERENO CA,94589
-98.793031,32.404641,561,EASTLAND TX,76448
-121.929191,37.729313,5610,SAN RAMON ALCOSTA CA,94583
-121.876934,37.689985,5611,PLEASANTON S RITA CA,94566
-95.312934,29.716219,5612,HOUSTON I-45 AND WAYSIDE TX,77023
-97.095539,32.7681410000001,5613,ARLINGTON N TX,76011
-97.157122,32.882306,5614,COLLEYVILLE TX,76034
-80.3523719999999,25.8810710000001,5615,HIALEAH GARDENS FL,33018
-86.769373,36.1109710000001,5616,NASHVILLE TN,37204
-87.742991,41.934741,5617,CHICAGO HERMOSA IL,60639
-86.518651,33.5622490000001,562,LEEDS AL,35094
-82.319814,27.8918620000001,5622,BRANDON FL,33578
-87.168537,30.3653890000001,5623,GULF BREEZE FL,32561
-96.880003,32.923571,5624,FARMERS BRANCH TX,75234
-93.3162619999999,45.0563680000001,5625,BROOKLYN CENTER MN,55430
-110.953434,32.1857610000001,5626,TUCSON BRIDGES AZ,85713
-122.472214,45.4888930000001,5627,GRESHAM 181ST OR,97030
-121.972221,47.8657910000001,5628,MONROE WA,98272
-124.190503,40.7807270000001,5629,EUREKA CA,95501
-81.278896,28.9137840000001,563,ORANGE CITY FL,32763
-119.789216,36.7925910000001,5632,FRESNO BLACKSTONE CA,93726
-119.680896,36.8071370000001,5633,CLOVIS SHAW CA,93611
-119.731084,36.836371,5634,FRESNO WILLOW CA,93710
-119.329685,36.341376,5635,VISALIA NW CA,93291
-117.374911,33.2000130000001,5637,OCEANSIDE MISSION CA,92054
-117.144421,32.7057350000001,5638,SHERMAN HEIGHTS CA,92102
-117.942353,33.8009750000001,5639,GARDEN GROVE CA,92804
-97.6221209999999,35.4633410000001,564,"OKLAHOMA CITY(W), OK",73127
-117.908003,33.819461,5640,ANAHEIM CA,92805
-117.934867,33.916183,5641,LA HABRA CA,90631
-119.178825,34.2370060000001,5643,OXNARD CA,93036
-117.835662,33.6987950000001,5644,IRVINE N CA,92606
-87.644572,41.9342060000001,5645,CHICAGO LINCOLN IL,60657
-87.690011,41.8506170000001,5646,CHICAGO CERMAK IL,60608
-75.138469,40.2202790000001,5649,WARRINGTON PA,18976
-96.505851,32.0661620000001,565,CORSICANA TX,75110
-87.5942879999999,30.269256,5653,ORANGE BEACH AL,36561
-82.503047,27.997309,5654,TAMPA HIMES FL,33614
-96.731398,33.039497,5657,PLANO TX,75075
-120.419117,34.9188830000001,5658,SANTA MARIA BRADLEY CA,93454
-120.452738,34.948243,5659,SANTA MARIA BLOSSER CA,93458
-87.307195,38.050624,566,BOONVILLE IN,47601
-118.013542,33.9186510000001,5661,LA MIRADA CA,90638
-117.476828,33.9742680000001,5663,PEDLEY CA,92509
-119.074618,34.217292,5664,CAMARILLO CA,93010
-87.862712,42.9277960000001,5667,SOUTH MILWAUKEE WI,53172
-88.010991,42.9478960000001,5668,GREENDALE WI,53129
-87.965814,43.018466,5669,WEST MILWAUKEE WI,53215
-96.700254,30.5391250000001,567,CALDWELL TX,77836
-82.748284,27.959276,5670,CLEARWATER BELCHER FL,33765
-80.4111579999999,25.496881,5671,NARANJA FL,33033
-96.618667,33.0885030000001,5672,LUCAS TX,75002
-96.574452,32.9915990000001,5673,SACHSE TX,75048
-106.517784,35.109522,5675,ALBUQUERQUE MENAUL NM,87112
-105.021464,39.677621,5676,DENVER FEDERAL CO,80219
-122.299477,47.8423280000001,5678,LYNNWOOD WA,98037
-85.9390749999999,36.2455820000001,568,CARTHAGE TN,37030
-121.392021,38.4102070000001,5683,ELK GROVE EG BLVD CA,95758
-117.007724,32.7751050000001,5684,LA MESA CA,91942
-118.325191,34.188201,5686,BURBANK CA,91502
-117.741719,33.6569640000001,5687,IRVINE CA,92618
-118.200097,34.6141620000001,5689,PALMDALE R VISTA CA,93551
-85.3345179999999,37.0755980000001,569,COLUMBIA KY,42728
-117.629659,34.108507,5691,UPLAND CA,91786
-93.3432769999999,37.137097,5692,SPRINGFIELD MO,65810
-93.260867,37.1899930000001,5693,SPRINGFIELD MO,65804
-87.848618,42.7182930000001,5695,MOUNT PLEASANT WI,53406
-88.0017139999999,43.025452,5697,MILWAUKEE WI,53214
-90.974256,36.076652,57,WALNUT RIDGE AR,72476
-95.316702,32.3267060000001,5700,TYLER CAMPBELL TX,75701
-120.044129,36.7326790000001,5701,"KERMAN, CA",93630
-101.868925,33.504484,5702,"LUBBOCK, TX",79423
-86.773609,34.751176,5703,"HUNTSVILLE (NW), AL",35758
-80.375096,27.2525810000001,5704,PORT ST. LUCIE FL,34953
-79.011716,33.5881410000001,5705,GARDEN CITY BEACH SC,29576
-92.410519,34.748298,5706,"LITTLE ROCK, AR",72211
-96.984024,33.228007,5707,"CROSS ROADS, TX",76227
-84.120553,33.3581380000001,5709,"LOCUST GROVE, GA",30248
-84.5387019999999,38.2304990000001,571,GEORGETOWN KY,40324
-120.991866,37.6945010000001,5710,"MODESTO, CA",95356
-99.4623119999999,27.610873,5713,"LAREDO (NE), TX",78045
-99.738532,32.4735420000001,5715,ABILENE TX,79601
-86.541579,34.6473060000001,5716,HUNTSVILLE AL,35802
-106.577616,31.8850400000001,5717,EL PASO PASEO DEL NORTE TX,79912
-80.4327069999999,25.7413910000001,5719,MIAMI CORAL WAY FL,33185
-94.864495,32.3938160000001,572,KILGORE TX,75662
-80.933195,35.0810040000001,5721,"FORT MILL, SC",29708
-90.044996,29.8616740000001,5722,"NEW ORLEANS (MANHTTN), LA",70058
-110.958581,32.2655540000001,5725,TUCSON FT LOWELL AZ,85719
-105.930635,32.9164710000001,5726,ALAMOGORDO NM,88310
-82.457047,27.436785,5727,"SARASOTA (NE), FL",34202
-87.407588,37.9786760000001,5728,"NEWBURGH, IN",47630
-94.363648,38.9305610000001,573,LEE'S SUMMIT MO,64086
-77.7679649999999,38.3717320000001,5731,"Locust Grove, VA",22508
-75.9469789999999,42.1154530000001,5732,"JOHNSON CITY, NY",13790
-82.567559,36.5628380000001,5734,KINGSPORT TN,37660
-82.195931,33.481819,5735,"GROVETOWN, GA",30813
-94.210117,36.0763410000001,5737,"FAYETTEVILLE (W), AR",72704
-94.091717,36.1641090000001,5738,"SPRINGDALE (E), AR",72764
-78.981212,33.6470570000001,574,"SURFSIDE BEACH, SC",29575
-88.105083,30.6697120000001,5740,MOBILE GOVERNMENT AL,36606
-81.2586029999999,28.5112110000001,5741,"ORLANDO(CURRY/ECON), FL",32825
-78.555405,35.6080010000001,5743,"GARNER (S), NC",27529
-88.213981,30.563659,5744,MOBILE PASCAGOULA AL,36582
-81.084951,35.1215770000001,5745,"LAKE WYLIE, SC",29710
-80.457033,35.2566360000001,5747,"LOCUST, NC",28097
-93.771404,41.685681,5748,"GRIMES, IA",50111
-84.481152,34.0841780000001,575,WOODSTOCK GA,30188
-121.668832,36.7058730000001,5751,"SALINAS, CA",93907
-74.1009309999999,40.8666880000001,5752,"GARFIELD, NJ",07026
-77.076541,38.780065,5753,"ALEXANDRIA, VA",22306
-76.751323,37.2756130000001,5754,"WILLIAMSBURG, VA",23188
-76.228171,36.918347,5755,"NORFOLK (LTL CREEK), VA",23518
-80.147635,26.621385,5758,"GREENACRES CITY, FL",33467
-80.1484609999999,26.5875310000001,5759,"LAKE WORTH (NW), FL",33467
-95.883228,36.159455,576,TULSA OK,74112
-82.476209,27.945657,5760,"TAMPA (KENNEDY), FL",33606
-83.4888589999999,42.2688660000001,5761,"CANTON(W), MI",48188
-111.975205,40.5631440000001,5763,"SOUTH JORDAN, UT",84095
-97.411477,32.9674460000001,5764,"FORT WORTH (HASLET), TX",76052
-121.655172,37.149211,5766,"MORGAN HILL, CA",95037
-86.001516,39.9809970000001,5767,FISHERS IN,46038
-111.927911,33.393922,5768,"TEMPE (SOUTHERN), AZ",85282
-85.4508079999999,31.2319580000001,5769,DOTHAN W AL,36305
-94.758111,38.8809570000001,577,OLATHE KS,66062
-87.232322,30.5314720000001,5771,PENSACOLA E NINE MILE FL,32514
-82.4894849999999,28.8912520000001,5772,"BEVERLY HILLS, FL",34461
-91.797421,30.001069,5773,NEW IBERIA C LA,70563
-90.7479279999999,29.6236670000001,5774,HOUMA N LA,70364
-88.8288249999999,30.4348440000001,5776,OCEAN SPRINGS MS,39564
-71.913375,41.799019,5777,"BROOKLYN, CT",06234
-77.0573429999999,38.351997,5779,"DAHLGREN, VA",22485
-83.574132,35.8384330000001,578,SEVIERVILLE TN,37862
-90.523195,36.030151,5780,PARAGOULD AR,72450
-87.6329449999999,41.7402660000001,5781,"CHICAGO (CHATHAM), IL",60620
-106.721759,32.3281210000001,5782,LAS CRUCES SONOMA RANCH NM,88001
-84.460079,34.4762160000001,5786,"JASPER, GA",30143
-79.175242,35.009671,5787,"RAEFORD, NC",28376
-93.141385,34.4685870000001,5789,HOT SPRINGS MAJESTIC AR,71913
-81.325555,29.856206,579,ST AUGUSTINE FL,32086
-93.0401209999999,34.494271,5790,HOT SPRINGS MALVERN & CONES AR,71901
-94.687381,37.383359,5791,PITTSURG KS,66762
-66.577871,18.044612,5793,"PONCE (NORTH), PUERTO RIC",00780
-75.9790619999999,39.7968230000001,5795,"OXFORD, PA",19363
-96.751698,33.1900210000001,5796,MCKINNEY INDEPENDENCE TX LND,75069
-84.086598,31.5789040000001,5797,"ALBANY (E), GA",31705
-110.770299,32.1908930000001,5799,"TUCSON, AZ",85730
-93.1052579999999,35.2805060000001,58,RUSSELLVILLE AR,72802
-81.833425,27.9070530000001,580,BARTOW FL,33830
-65.888393,18.3806270000001,5802,"CANOVANAS, PR",00729
-66.075933,18.4476470000001,5803,San Juan PR,00907
-86.263292,39.778356,5804,INDIANAPOLIS IN,46224
-97.493277,35.248406,5805,NORMAN ROCK CREEK OK,73069
-97.114677,47.931066,5806,GRAND FORKS NW ND,58203
-118.208176,33.910022,5807,COMPTON N. LB BLVD CA,90221
-97.990585,26.287471,5808,ELSA TX,78543
-98.151805,26.2713230000001,5809,EDINBURG TX,78542
-92.908946,42.012119,581,MARSHALLTOWN IA,50158
-96.944426,32.6496510000001,5810,DALLAS CLARK & WHEATLAND TX,75249
-84.325771,34.8770440000001,5812,BLUE RIDGE GA,30513
-82.088197,33.551564,5813,AUGUSTA EVANS GA,30907
-84.5044329999999,34.1854050000001,5814,HOLLY SPRINGS GA,30115
-84.586692,33.882618,5815,MARIETTA MILFORD RD GA,30008
-81.4504889999999,30.318402,5816,JACKSONVILLE SAN PABLO FL,32224
-81.562327,30.353663,5817,JACKSONVILLE MERRILL RD FL,32277
-81.6092649999999,30.185352,5818,JACKSONVILLE MANDARIN FL,32257
-81.623936,30.1197290000001,5819,FRUIT COVE FL,32259
-81.019465,29.116817,582,PORT ORANGE/DAYTONA BEACH,32127
-81.7740219999999,30.101031,5820,JACKSONVILLE MIDDLEBURG FL,32068
-94.1828159999999,36.310119,5822,MERCY HEALTH - ROGERS,72758
-96.754719,32.8628430000001,5823,"DALLAS (SKILL), TX",75231
-96.628613,32.769394,5824,MESQUITE TX,75149
-82.2701749999999,27.9254540000001,5826,"BRANDON (LITHIA), FL",33511
-104.641615,38.219881,5828,PUEBLO CO,81005
-79.399419,36.627419,5829,DANVILLE VA,24540
-84.506131,36.513386,583,ONEIDA TN,37841
-82.8300419999999,27.881763,5831,"LARGO, FL",33774
-90.077311,30.372529,5832,"MANDEVILLE, LA",70448
-111.962216,33.7966410000001,5835,"CAVE CREEK, AZ",85331
-94.1859489999999,36.2956070000001,5837,"ROGERS (PINNACLE), AR",72758
-122.859597,42.3670230000001,5839,"MEDFORD, OR",97504
-84.5973059999999,38.6790030000001,584,"DRY RIDGE, KY",41035
-95.828884,36.2766110000001,5840,"OWASSO, OK",74055
-116.436398,43.6503050000001,5841,"MERIDIAN, ID",83646
-83.210725,42.2016110000001,5842,"SOUTHGATE, MI",48195
-121.142722,37.4622660000001,5843,"PATTERSON, CA",95363
-83.339865,42.4306490000001,5844,"LIVONIA, MI",48152
-86.4602879999999,30.517349,5845,"NICEVILLE, FL",32578
-81.4351569999999,28.3065570000001,5846,"KISSIMMEE, FL",34741
-77.776035,37.5145630000001,5847,"POWHATAN, VA",23139
-121.416212,38.3913380000001,5848,"ELK GROVE, CA",95757
-80.9630309999999,34.9442230000001,585,ROCK HILL SC,29730
-77.306007,35.5805060000001,5851,"GREENVILLE, NC",27858
-122.983962,46.1530480000001,5853,LONGVIEW WA,98632
-80.3327879999999,25.746027,5854,"WESTCHESTER, FL",33155
-97.464612,37.695454,5855,"WICHITA (W), KS",67212
-82.924041,40.111341,5857,"WESTERVILLE, OH",43081
-110.776057,32.084845,5858,"TUCSON (SE), AZ",85747
-119.359522,35.604134,5859,"WASCO, CA",93280
-79.0911839999999,33.857892,586,CONWAY SC,29526
-123.917359,46.1467710000001,5861,"WARRENTON, OR",97146
-97.389561,35.462588,5863,"MIDWEST CITY, OK",73110
-119.721196,38.923888,5864,"GARDNERVILLE, NV",89410
-96.8077249999999,33.1472190000001,5866,"FRISCO, TX",75034
-74.106726,40.6599180000001,5867,"BAYONNE, NJ",07002
-117.035803,46.7345780000001,5869,"MOSCOW, ID",83843
-85.489805,35.929064,587,SPARTA TN,38583
-81.399118,28.4749130000001,5871,"ORLANDO (OAK RIDGE), FL",32839
-86.288891,30.377057,5872,"DESTIN (E), FL",32459
-118.353397,33.827839,5874,"TORRANCE, CA",90503
-81.406268,28.382506,5875,"ORLANDO, FL",32837
-82.7504719999999,28.0205770000001,5876,"DUNEDIN, FL",34698
-80.8277869999999,35.370978,5879,"HUNTERSVILLE, NC",28078
-84.213719,31.625072,588,ALBANY GA,31707
-77.3319729999999,38.849747,5880,"FAIRFAX, VA",22030
-75.356285,39.938993,5881,"SPRINGFIELD, PA",19064
-80.0838659999999,26.630909,5882,"PALM SPRINGS, FL",33461
-117.337796,47.658489,5883,"SPOKANE VALLEY, WA",99212
-121.880135,37.255483,5884,"SAN JOSE, CA",95118
-117.266426,33.0692540000001,5886,"ENCINITAS, CA",92024
-76.928412,40.224885,5888,"CAMP HILL, PA",17011
-96.856976,32.862217,5889,"DALLAS (WEBB CHAPEL), TX",75220
-85.663857,38.0886330000001,589,LOUISVILLE (HILLVIEW) KY,40229
-120.609275,37.3402960000001,5890,"ATWATER, CA",95301
-75.091761,39.999062,5891,"PHILADELPHIA, PA",19137
-83.470749,42.4821140000001,5893,"NOVI, MI",48375
-81.2601289999999,28.6171650000001,5894,ORLANDO (ALOMA),32765
-97.375174,27.679204,5898,"CORPUS CHRISTI, TX",78414
-122.679409,45.5955640000001,5899,"PORTLAND (NW), OR",97217
-94.472943,37.072913,59,JOPLIN MO,64804
-97.405724,32.6645780000001,590,BENBROOK TX/FT WORTH,76132
-85.083831,32.470988,5903,PHENIX CITY AL,36870
-84.9101449999999,32.468844,5907,COLUMBUS BUENA VISTA GA,31907
-83.5298539999999,35.8621150000001,5908,SEVIERVILLE DOLLY PARTON EAST TN,37862
-84.306022,38.3781210000001,591,CYNTHIANA KY,41031
-80.063914,26.4928120000001,5911,"BOYNTON BEACH, FL",33435
-80.376097,25.5709450000001,5912,GOULDS FL,33189
-97.274999,37.568988,592,DERBY KS,67037
-76.018944,36.8470740000001,5922,VIRGINIA BEACH NE VA,23451
-78.957319,33.6834850000001,5923,MYRTLE BEACH FARROW PKWY SC,29577
-86.624894,34.713602,5925,HUNTSVILLE BOB WALLACE AL,35805
-90.292515,38.8111040000001,5927,"FLORISSANT, MO",63033
-122.549521,45.7723960000001,5929,"BATTLE GROUND, WA",98604
-82.848351,31.484988,593,DOUGLAS GA,31533
-117.918796,33.857602,5930,"ANAHEIM, CA",92801
-96.752718,32.936876,5931,"DALLAS, TX",75243
-80.318302,26.0053140000001,5932,"PEMBROKE PINES, FL",33027
-122.755192,45.431629,5935,"TIGARD, OR",97223
-77.245424,38.9299980000001,5936,Tysons Corner VA,22182
-117.089284,32.586939,5938,SAN DIEGO CA,92154
-122.172491,47.5728970000001,5939,BELLEVUE WA,98006
-84.4432219999999,33.481229,594,"FAYETTEVILLE, GA",30214
-77.011994,38.9004150000001,5941,Washington DC,20001
-74.962909,39.9313540000001,5944,Mt Laurel NJ,08054
-80.2916049999999,25.866091,5945,Hialeah FL,33012
-106.447104,31.8291550000001,5947,El Paso TX,79904
-97.716961,26.1806790000001,595,HARLINGEN TX,78552
-117.886899,34.073315,5954,WEST COVINA CA,91791
-119.310172,36.2966470000001,5956,VISALIA CA,93277
-105.061264,39.779228,5957,LAKESIDE CO,80212
-95.4013219999999,29.7728210000001,5959,HOUSTON TX,77007
-89.0288159999999,37.7862840000001,596,HERRIN IL,62948
-106.288412,31.654881,5960,SOCORRO TX (EL PASO),79927
-106.432344,31.8692510000001,5962,EL PASO HONDO TX,79904
-97.071952,33.016012,5963,FLOWER MOUND TX,75022
-82.439696,27.996875,5964,TAMPA 22ND AND HILL FL,33610
-87.5990209999999,41.696631,5965,CHICAGO PULLMAN IL,60628
-77.027284,38.961986,5968,WASHINGTON DC,20011
-77.443029,38.889104,5969,CHANTILLY VA,20151
-93.2390139999999,45.1797460000001,5976,BLAINE MN,55434
-93.2860239999999,44.781166,5977,BURNSVILLE MN,55337
-121.291915,38.8886180000001,5979,LINCOLN 3RD CA,95648
-99.081222,40.726458,598,"KEARNEY, NE",68847
-121.224959,38.7424260000001,5980,GRANITE BAY DOUGLAS CA,95746
-121.324903,38.6625990000001,5981,CARMICHAEL MADISON CA,95608
-121.399004,38.6170490000001,5982,SACRAMENTO MARCONI CA,95821
-96.342527,32.9648720000001,5987,ROYSE CITY TX,75189
-81.308611,28.5763410000001,5988,ORLANDO BALDWIN FL,32807
-82.519174,36.5087080000001,599,KINGSPORT TN,37664
-97.3648039999999,37.721641,5990,WICHITA AMIDON KS,67203
-97.3543329999999,37.6380130000001,5991,WICHITA SENECA KS,67207
-93.2971239999999,44.6503420000001,5992,LAKEVILLE MN,55044
-122.852683,45.5354590000001,5993,BEAVERTON CORNELL OR,97006
-122.641916,45.386397,5994,WEST LINN OR,97068
-117.062977,33.130137,5996,ESCONDIDO CA,92027
-81.414026,28.4280870000001,5997,HW ORLANDO CENTRAL FILL,32837
-90.981993,38.988754,60,TROY MO,63379
-100.969754,35.570113,600,PAMPA TX,79065
-100.509189,31.4263020000001,601,SAN ANGELO TX,76904
-95.457847,30.1235290000001,602,"THE WOODLANDS,TX",77380
-89.594972,40.537942,603,PEKIN IL,61554
-85.4411039999999,31.2680960000001,604,DOTHAN AL,36303
-81.082655,31.9867820000001,605,SAVANNAH GA,31406
-81.0033069999999,32.042159,606,SAVANNAH GA,31410
-99.1042219999999,35.017074,607,HOBART OK,73651
-96.5934809999999,33.0343270000001,6078,WYLIE MCMILLIAN TX,75098
-102.148734,32.029818,608,MIDLAND TX,79707
-91.400117,39.7248690000001,609,HANNIBAL MO,63401
-98.205346,26.2360420000001,6098,MCALLEN E TX,78501
-93.735416,38.7811340000001,61,WARRENSBURG MO,64093
-98.237766,32.207348,610,STEPHENVILLE TX,76401
-104.526882,33.450053,611,ROSWELL NM,88201
-88.155414,39.4851320000001,612,CHARLESTON IL,61920
-81.1150019999999,29.258852,613,ORMOND BEACH FL,32174
-85.031238,33.059756,614,LA GRANGE GA,30240
-81.364767,28.3660090000001,6149,ORLANDO LANDSTAR FL,32824
-84.787472,34.2029820000001,615,CARTERSVILLE GA,30121
-97.9915809999999,26.1420360000001,6159,WESLACO TX,78596
-80.891091,33.5241810000001,616,"ORANGEBURG, SC",29118
-89.019442,30.399387,6165,GULFPORT PASS RD MS,39507
-88.891701,30.4369080000001,6166,DIBERVILLE MS,39540
-87.938247,42.0460330000001,6167,DES PLAINES IL,60016
-87.424032,39.101072,617,SULLIVAN IN,47882
-95.938635,36.1175210000001,6170,TULSA HARVARD OK,74135
-94.655953,39.074711,6172,KANSAS CITY ARGENTINE KS,66106
-87.711089,30.532086,6173,ROBERTSDALE AL,36567
-80.203635,32.967318,6174,SUMMERVILLE BACONS BRIDGE SC,29485
-79.8862559999999,36.0877110000001,6176,GREENSBORO QUAKER VILLAGE NC,27410
-105.023516,39.826674,6177,WESTMINSTER FEDERAL CO,80030
-104.867476,39.7392620000001,6178,AURORA COLFAX CO,80010
-84.758949,33.8907990000001,618,HIRAM GA,30141
-96.0204889999999,41.1631530000001,6181,PAPILLION NE,68133
-97.794909,30.4728910000001,6188,AUSTIN LAKELINE TX,78717
-81.471916,28.653935,6189,APOPKA FL,32703
-85.043798,35.460409,619,DAYTON TN,37321
-81.468687,26.737945,6190,LABELLE FL,33935
-89.8722759999999,35.9311010000001,62,BLYTHEVILLE AR,72315
-82.235025,36.545393,620,BRISTOL TN,37620
-73.983212,41.970714,6201,"KINGSTON, NY",12401
-94.7320359999999,31.3016180000001,6202,"LUFKIN, TX",75904
-81.150505,34.071715,6203,"COLUMBIA, SC",29212
-83.3207639999999,30.8285680000001,6204,"VALDOSTA, GA",31601
-114.600145,32.7016340000001,6205,"YUMA, AZ",85365
-82.485802,28.4767430000001,6207,SPRING HILL FL,34609
-79.7515789999999,33.8925140000001,621,LAKE CITY SC,29560
